OTU ID	SRR6000869	SRR6000870	SRR6000871	SRR6000873	SRR6000874	SRR6000877	SRR6000878	SRR6000890	SRR6000891	SRR6000892	SRR6000893	SRR6000894	SRR6000895	SRR6000896	SRR6000899	SRR6000900	SRR6000901	SRR6000902	SRR6000903	SRR6000905	SRR6000906	SRR6000907	SRR6000908	SRR6000909	SRR6000910	SRR6000911	SRR6000912	SRR6000920	SRR6000921	SRR6000931	SRR6000932	SRR6000940	SRR6000942	SRR6000944	SRR6000945	SRR6000946	SRR6000947	SRR6000949
metabat_SRR5930529.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.45783190537220203	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3438717526543976	0.2366828293936837	0.3482497530815134	0.0	0.0	0.0	0.0	0.3178786123186716	0.0	0.0	0.0	0.6175115035846783	0.0	0.0	0.0	0.0	0.0	0.0	0.07400622298589134	0.0	0.0	0.0	0.0
metabat_SRR5930529.3	0.0	0.236047790505979	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3012650921483933	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
metabat_SRR5930528.76_sub	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09072723450918342	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
metabat_SRR5930528.37	0.0	0.0	0.0	0.0	0.0	0.10526721603101931	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.492789026100455	0.0	0.0	0.0	0.0	0.0	1.4747458379552483	0.17720747385834676	0.0	0.0	0.1375629678700962	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
metabat_SRR5930528.27	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.20544911234661184	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
metabat_SRR5930528.116	0.0	0.0	0.0	0.0	0.0	0.07841367576924667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7643897053951352	0.15200208765235312	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
metabat_SRR5930527.86	0.0	0.0	0.0	0.0	0.18551408942034434	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06404075881215551	0.0	0.0	0.0	0.0	0.0	0.04488470918562821	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
metabat_SRR5930527.85	0.0	0.1098353475396649	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4691114365616177	0.0	0.0	0.35361883982316766	0.0	0.0	0.0	2.5661828593836296	0.0	0.0	0.0	0.0	0.0	0.11884062073263099	0.0	0.0	0.0	2.0426814269508307	0.0	0.0	0.0	0.0	0.0	0.0
metabat_SRR5930527.48	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1046668745801423	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
metabat_SRR5930527.17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6355555104381985	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
metabat_SRR5930526.60_sub	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5349735707640951	0.0	0.0	0.0	0.0	0.0	0.1053993313295144	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
metabat_SRR5930526.41	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25974273791114166	0.0	0.0	0.06674518936418777	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08037488993936161	0.0
metabat_SRR5930523.5	0.0	0.5150270948527408	0.6209885786395124	0.4689676805878148	0.0	0.0	0.0	0.0	2.283466710849398	0.40146798524146426	0.47811345412293804	0.32202709177150285	0.0	0.539001366097001	1.1598922245457497	2.2542570150622177	0.0	0.0	0.0	0.0	0.25077709935597886	0.0	0.0	0.0	0.0	0.0	0.5765558465828461	1.867064791494474	0.0	0.5071951517584827	0.0	0.0	0.7639675033782551	0.0	0.0	0.3253636813809566	0.5372658569235381	0.0
metabat_SRR5930522.13_sub	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.33489556578425994	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
metabat_SRR5930522.11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09799210707860274	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2223134649405365	0.0	0.0
metabat_SRR5930516.94	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1469576686134531	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
metabat_SRR5930515.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.22840583474853637	0.12487365909055065	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.23958284467579766	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.080136932264796
metabat_SRR5930515.56	0.07776732809573811	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2224652792394337	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16430578124557352	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.19282885553345044	0.0
metabat_SRR5930514.58	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.17749293718168926	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8260712256417314	0.0
metabat_SRR5930512.20	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5007762691217283	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
metabat_SRR5930511.52	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15136495015279328	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
metabat_SRR5930511.29_sub	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6194173142252113	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
metabat_SRR5930509.43	0.0	0.0	0.0	0.0	0.0	0.6606335640552946	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.23099977521747594	0.0	0.0	0.10851279233225064	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
metabat_SRR5930506.9_sub	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.596561581865914	0.0	0.0	0.0	0.0	0.39928112329598014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
metabat_SRR5930506.22	0.0	0.0	0.0	0.0	0.0	1.0023630767801812	0.0	0.0	0.34647382847963815	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13243318688157407	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
metabat_SRR5930506.103	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1715724646324459	0.0	0.0	0.0	0.0	0.0	0.0	0.0
metabat_SRR5930506.102	0.6895681045501453	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4081313503658436	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
metabat_SRR5930504.26	0.33851081941666417	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16746305691340427	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
metabat_SRR5930502.31	0.0	0.0	0.15188982438003626	0.0	0.0	0.8471690475197682	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07448616384633554	0.20890031361854305	0.0	0.0	0.18852214046543594	0.23466909253807883	0.0	0.17711726816082887	0.10934523430450192	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8110323872862879	0.0	0.24062151283288585	0.0	0.0	0.0
metabat_SRR5930501.64	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.45950052270141006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
metabat_SRR5930501.50	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2283491470454928
metabat_SRR5930499.62	0.0	0.0	0.0	0.0	0.0	0.06581259215241536	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04853918716121815	0.0	0.0	0.0	0.09744088771347297	0.0	0.0	0.0	0.0	0.0	0.0
metabat_SRR5930499.39	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4281140657167401	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
metabat_SRR5930498.97	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1546009736741887	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
metabat_SRR5930498.86	0.2845821732669294	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4216961834595656	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4424433423356965	0.0	0.31298283313921477	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
metabat_SRR5930498.82	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5151678724271423	0.153742975692553	0.3269599276099542	0.0	0.0	0.0	0.8019753729052103	0.0	0.0	0.0	0.0	0.0	0.0	0.43980772439384236	0.0	0.5395077057036493	0.0	0.35565258389960114	0.0	0.0	0.0	0.0	0.33423430683481137	1.9225705503318415	0.0	0.370497893837555	0.0	0.0	0.6513700355838256	0.0
metabat_SRR5930498.62	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08408214195775922	0.0	0.0	0.0	0.0	0.0	0.0
metabat_SRR5930498.113	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.49308595418925805	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
metabat_SRR5930498.104	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11477145173605277	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1533370097353521	0.0	0.0	0.0	0.0	0.0
metabat_SRR5930495.2	0.0	0.0	0.0	1.4288610461122324	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
metabat_SRR5930494.72_sub	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.188668202628763	0.0	0.0	0.0	0.0	0.0	0.0	3.6492927853469146	0.0	0.0	0.0	0.5482349507440106	0.0	0.0	0.0	1.3981648491137146	2.209800740694196	0.0	0.0	0.0	0.0
metabat_SRR5930494.64	0.17553670561519125	0.0	0.0	0.26888783229234287	0.4141806174544979	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6853394564207878	0.5516559599600692	0.0	3.9180699026858012	0.0	0.09777920387016595	0.0	0.0	0.0	0.17620891257845436	0.0	0.0	0.25694565870072505	0.0	0.09431390513470941	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2659826408923845
metabat_SRR5930494.44	0.0	0.0	0.0	0.17750223645556787	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.40589751832949156	0.0	0.0	0.0	0.0	0.0
metabat_SRR5930494.40_sub	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.20166340277316286	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
metabat_SRR25825516.25_sub	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10765167841553246	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
metabat_SRR25825515.43_sub	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.36596362396501103	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
metabat_SRR25825515.13	0.2438617594669543	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.44487909903302975	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
metabat_SRR25825510.56	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7651478855332224	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
metabat_SRR25825510.12_sub	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16071335327848182	0.0	0.0	0.0	0.21408600806344072	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3270672500000063
metabat_SRR25825508.34_sub	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6417006607956093	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
metabat_SRR25825507.13_sub	0.0	0.0	0.0	0.0	0.49101028472884817	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15318694122577428	0.0	0.0	0.0	0.0	0.1542017800016581	0.20546709715335224	0.1810133961766883	0.08498539312954333	0.0	0.0	0.7697458321310208	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18262820159652776	0.0	0.0	0.0	0.06853173406596998
metabat_SRR25825502.66	0.0	0.0	0.0	0.2667941560983684	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
metabat_SRR25825502.19_sub	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0983912155807471	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
metabat_SRR25825500.41_sub	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.521939017524977	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25556606165035645	0.0	0.0	0.0	0.0	0.0	0.0	0.0
metabat_SRR25825496.23	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5527711644543897	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
metabat_SRR25825495.14	0.0	0.0	0.0	0.0	0.5654058201975353	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5680246739399977	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
metabat_SRR25825493.27	0.1762027104845918	0.0	0.0	0.2715738284515296	0.43764785278334917	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6794524143161301	0.5776915396729786	0.0	3.9309369279861985	0.0	0.1030031151317212	0.0	0.0	0.0	0.18968343053146716	0.13431791330855833	0.0	0.256744315614531	0.0	0.08983960966759075	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2823532920405567
metabat_SRR23364239.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1700725648394642	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
metabat_SRR23364235.43	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14201813971107966	0.0	0.0	0.42965523416914625	0.3413239329421425	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.149151164138421	0.6978405204140163	0.11457667044349076	0.0	0.0	0.0	0.0	0.0	0.6826019977043976	0.0	0.0	0.0
metabat_SRR23364233.36	0.5649962059305648	0.43439219087519554	0.0	0.0	0.0	0.0	0.495558533163082	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.22072747643571627	0.0	0.8191696679548784	0.0	0.0	0.0	0.0	0.0	0.10990160978246202	0.0	0.5579270922212536	0.0	0.0	0.0	0.0	0.0	0.0	0.19361382174587422	0.0
metabat_SRR23364223.20	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.47561102385850146	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2837010269559351	0.0	0.0	0.0	0.0	0.0	0.0
metabat_SRR23364216.19_sub	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18755212150396142	0.23135393157371256	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.44785641077545607	0.0	0.0	0.0	0.0	0.0	0.0
metabat_SRR23364216.13	0.0	0.0	0.0	0.0	0.0	0.11716953746457442	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
metabat_SRR23364213.66	0.0	0.0	0.0	0.6092049802484075	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.20798484314174762	0.0	0.0	0.0	0.22015630876395176	0.0	0.0	0.0	0.0	0.0	0.0	0.24984164487645025	0.0	0.0	0.0	0.0	0.0	0.0	0.3848972796382023
metabat_SRR23364212.36	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4439080392793077	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
metabat_SRR23364211.18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.648545940602724	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
metabat_SRR23364206.11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4429152800937955	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
metabat_SRR23364197.91	0.27513664308964336	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.17352561112995513
metabat_SRR23364191.39_sub	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2469477453042709	0.0
metabat_SRR23364184.15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.19096464142723232	0.0	0.0	0.0	0.47284431949161587	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
metabat_SRR23364174.22	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1413673166420059	0.0	0.0	0.0	0.0	0.18003535020101177	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13829930896107448
metabat_SRR23364171.43_sub	0.0	0.0	0.22060400949617393	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1985167614728769	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
metabat_SRR20881987.29	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.22665400194458105	0.0	0.0	0.0	0.0	0.3236953433151048	0.0	0.0	0.0	0.0	0.2575615146853673	0.0	0.0	0.38138062429431197	0.32082853045358756	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1571588039635374	0.15174445057136135
metabat_SRR20881986.23	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.19134888724802201	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
metabat_SRR20881985.11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6790374671970263	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4586182338752821	0.0
metabat_SRR20881983.56	0.32408130103530486	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18558099839011272
